PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"29355721","Selecting the Best Donor for Haploidentical Transplant: Impact of HLA, Killer Cell Immunoglobulin-Like Receptor Genotyping, and Other Clinical Variables","Solomon SR, Aubrey MT, Zhang X, Piluso A, Freed BM, Brown S, Jackson KC, Morris LE, Holland HK, Solh MM, Bashey A.","Biol Blood Marrow Transplant. 2018 Apr;24(4):789-798. doi: 10.1016/j.bbmt.2018.01.013. Epub 2018 Jan 31.","Solomon SR","Biol Blood Marrow Transplant","2018","2018/01/23","","","10.1016/j.bbmt.2018.01.013"
"37729657","Risk factors for severity in seasonal respiratory viral infections and how they guide management in hematopoietic cell transplant recipients","Matsui T, Ogimi C.","Curr Opin Infect Dis. 2023 Dec 1;36(6):529-536. doi: 10.1097/QCO.0000000000000968. Epub 2023 Sep 20.","Matsui T","Curr Opin Infect Dis","2023","2023/09/20","","","10.1097/QCO.0000000000000968"
"26497906","Outcomes of Haploidentical Stem Cell Transplantation for Lymphoma with Melphalan-Based Conditioning","Brammer JE, Khouri I, Gaballa S, Anderlini P, Tomuleasa C, Ahmed S, Ledesma C, Hosing C, Champlin RE, Ciurea SO.","Biol Blood Marrow Transplant. 2016 Mar;22(3):493-8. doi: 10.1016/j.bbmt.2015.10.015. Epub 2015 Oct 20.","Brammer JE","Biol Blood Marrow Transplant","2016","2015/10/27","","","10.1016/j.bbmt.2015.10.015"
"33277285","Randomised controlled trial of conditioning regimen for cord blood transplantation for adult myeloid malignancies comparing high-dose cytarabine/cyclophosphamide/total body irradiation with versus without G-CSF priming: G-CONCORD study protocol","Terakura S, Konuma T, Tanaka M, Ozawa Y, Onizuka M, Nanno S, Onishi Y, Aotsuka N, Kondo T, Kawakita T, Kato J, Kobayashi T, Nishida T, Yamaguchi T, Kuwatsuka Y, Takahashi S.","BMJ Open. 2020 Dec 4;10(12):e040467. doi: 10.1136/bmjopen-2020-040467.","Terakura S","BMJ Open","2020","2020/12/05","PMC7722372","","10.1136/bmjopen-2020-040467"
"26685771","Outcomes after use of two standard ablative regimens in patients with refractory acute myeloid leukaemia: a retrospective, multicentre, registry analysis","Nagler A, Savani BN, Labopin M, Polge E, Passweg J, Finke J, Kyrcz-Krzemien S, Volin L, Anagnostopoulos A, Aljurf M, Beelen DW, Vigouroux S, Milpied N, Suarez F, Mohty M.","Lancet Haematol. 2015 Sep;2(9):e384-92. doi: 10.1016/S2352-3026(15)00146-5. Epub 2015 Aug 24.","Nagler A","Lancet Haematol","2015","2015/12/22","","","10.1016/S2352-3026(15)00146-5"
"36453638","Cord blood transplantation for nonmalignant disorders: early functional immunity and high survival","Martinez C, Aguayo-Hiraldo P, Chaimowitz N, Forbes L, Rider N, Nicholas S, Seeborg F, Chinen J, Chinn I, Davis C, Roseblatt H, Noroski L, Omer B, John T, Yassine K, Naik S, Craddock J, Bhar S, Allen C, Ahmed N, Sasa G, Steffin D, Doherty E, George A, Salem B, Friend B, Hegde M, Brenner MK, Heslop HE, Leen A, Peña A, Wu M, Hanson IC, Krance RA.","Blood Adv. 2023 May 9;7(9):1823-1830. doi: 10.1182/bloodadvances.2022009038.","Martinez C","Blood Adv","2023","2022/12/01","PMC10165184","","10.1182/bloodadvances.2022009038"
"32047237","ATIR101 administered after T-cell-depleted haploidentical HSCT reduces NRM and improves overall survival in acute leukemia","Roy DC, Walker I, Maertens J, Lewalle P, Olavarria E, Selleslag D, Lachance S, Buyse M, Wang K, Rovers J, Santi I, Bonig H, Sandler A, Velthuis J, Mielke S.","Leukemia. 2020 Jul;34(7):1907-1923. doi: 10.1038/s41375-020-0733-0. Epub 2020 Feb 11.","Roy DC","Leukemia","2020","2020/02/13","PMC7326707","","10.1038/s41375-020-0733-0"
"31089272","CTLA4Ig-based T-cell costimulation blockade is associated with reduction of adenovirus viremia following post-transplantation cyclophosphamide-based haploidentical transplantation","Jaiswal SR, Bhakuni P, Bhagawati G, Chakrabarti A, Chakrabarti S.","Bone Marrow Transplant. 2020 Mar;55(3):649-652. doi: 10.1038/s41409-019-0549-6. Epub 2019 May 14.","Jaiswal SR","Bone Marrow Transplant","2020","2019/05/16","","","10.1038/s41409-019-0549-6"
"21835146","Progress in haploidentical stem cell transplantation","Bayraktar UD, Champlin RE, Ciurea SO.","Biol Blood Marrow Transplant. 2012 Mar;18(3):372-80. doi: 10.1016/j.bbmt.2011.08.001. Epub 2011 Aug 9.","Bayraktar UD","Biol Blood Marrow Transplant","2012","2011/10/05","PMC7209908","NIHMS1579464","10.1016/j.bbmt.2011.08.001"
"38753458","The use of haploidentical stem cell transplant as an alternative donor source in patients with decreased access to matched unrelated donors","Graham C, Litzow M.","Hematology. 2024 Dec;29(1):2338300. doi: 10.1080/16078454.2024.2338300. Epub 2024 May 16.","Graham C","Hematology","2024","2024/05/16","","","10.1080/16078454.2024.2338300"
"40767562","Reduced-intensity conditioning for allogeneic transplantation in classical Hodgkin lymphoma","Narvel H, Ahmed G, Hamadani M.","Expert Rev Hematol. 2025 Nov;18(11):935-944. doi: 10.1080/17474086.2025.2545336. Epub 2025 Aug 8.","Narvel H","Expert Rev Hematol","2025","2025/08/06","","","10.1080/17474086.2025.2545336"
"38468829","Comparison of Infectious Complications in Patients Receiving High-Dose Cyclophosphamide as GvHD Prophylaxis After Transplantation From A 9/10 HLA-Matched Unrelated Donor with Standard GvHD Prophylaxis After Transplant From A Fully Matched Related Donor","Sayýn S, Yýldýrým M, Cömert M, Uğur B, Yýlmaz EŞ, Avcu F, Ural AU, Aylı M.","Mediterr J Hematol Infect Dis. 2024 Mar 1;16(1):e2024016. doi: 10.4084/MJHID.2024.016. eCollection 2024.","Sayýn S","Mediterr J Hematol Infect Dis","2024","2024/03/12","PMC10927186","","10.4084/MJHID.2024.016"
"41170906","Functional recovery of NK cells after T-cell replete haploidentical HSCT: delayed licensing and poor anti-acute myeloid leukemia activity","Jullien M, Ferron E, Willem C, David G, Legrand N, Duquesne A, Bouzy S, Bastien M, Garnier A, Guillaume T, Le Bourgeois A, Vantyghem S, Peterlin P, Gagne K, Chevallier P, Retière C.","Blood Adv. 2026 Feb 10;10(3):665-681. doi: 10.1182/bloodadvances.2025017707.","Jullien M","Blood Adv","2026","2025/10/31","PMC12870776","","10.1182/bloodadvances.2025017707"
"33829299","Allogeneic stem cell transplantation for mantle cell lymphoma-update of the prospective trials of the East German Study Group Hematology/Oncology (OSHO#60 and #74)","Krüger WH, Hirt C, Basara N, Sayer HG, Behre G, Fischer T, Grobe N, Maschmeyer G, Neumann T, Schneidewind L, Niederwieser D, Dölken G, Schmidt CA.","Ann Hematol. 2021 Jun;100(6):1569-1577. doi: 10.1007/s00277-021-04506-y. Epub 2021 Apr 8.","Krüger WH","Ann Hematol","2021","2021/04/08","PMC8116228","","10.1007/s00277-021-04506-y"
"33060839","Comparison of myeloablative and reduced intensity conditioning regimens in haploidentical peripheral blood stem cell transplantation","Modi D, Kim S, Deol A, Ayash L, Ratanatharathorn V, Uberti JP.","Bone Marrow Transplant. 2021 Mar;56(3):741-744. doi: 10.1038/s41409-020-01079-8. Epub 2020 Oct 16.","Modi D","Bone Marrow Transplant","2021","2020/10/16","","","10.1038/s41409-020-01079-8"
"21381288","[Umbilical cord blood cell transplantation from an unrelated donor: dual transplantation]","Bautista G, Regidor C, Gonzalo-Daganzo R, Cabrera JR.","Methods Find Exp Clin Pharmacol. 2010 Dec;32 Suppl A:47-51.","Bautista G","Methods Find Exp Clin Pharmacol","2010","2011/03/09","","",""
"28067886","Dose-adapted post-transplant cyclophosphamide for HLA-haploidentical transplantation in Fanconi anemia","Thakar MS, Bonfim C, Walters MC, Storb R, Pasquini R, Burroughs L, Sandmaier BM, Woolfrey A, Kiem HP.","Bone Marrow Transplant. 2017 Apr;52(4):570-573. doi: 10.1038/bmt.2016.301. Epub 2017 Jan 9.","Thakar MS","Bone Marrow Transplant","2017","2017/01/10","PMC5382060","NIHMS812977","10.1038/bmt.2016.301"
"40808659","The impact of tacrolimus levels on acute GVHD and transplant outcomes in haploidentical hematopoietic stem cell transplantation: A retrospective analysis","Nikoloudis A, Buxhofer-Ausch V, Kunte A, Groiss C, Mair L, Aichinger C, Binder M, Hasengruber P, Kaynak E, Wipplinger D, Milanov R, Strassl I, Stiefel O, Machherndl-Spandl S, Rumpold H, Weltermann A, Petzer A, Clausen J.","Cell Transplant. 2025 Jan-Dec;34:9636897251366368. doi: 10.1177/09636897251366368. Epub 2025 Aug 14.","Nikoloudis A","Cell Transplant","2025","2025/08/14","PMC12357010","","10.1177/09636897251366368"
"29412158","Allogeneic Hematopoietic Stem Cell Transplantation for GATA2 Deficiency Using a Busulfan-Based Regimen","Parta M, Shah NN, Baird K, Rafei H, Calvo KR, Hughes T, Cole K, Kenyon M, Schuver BB, Cuellar-Rodriguez J, Zerbe CS, Holland SM, Hickstein DD.","Biol Blood Marrow Transplant. 2018 Jun;24(6):1250-1259. doi: 10.1016/j.bbmt.2018.01.030. Epub 2018 Feb 3.","Parta M","Biol Blood Marrow Transplant","2018","2018/02/08","PMC5993597","NIHMS939579","10.1016/j.bbmt.2018.01.030"
"35022420","Robust COVID-19 vaccination response after allogeneic stem cell transplantation using post transplantation cyclophosphamide conditioning","Morsink LM, van Doesum J, Choi G, Hazenberg CLE, Biswana A, Meppelink F, Bungener LB, Lambeck AJA, Huls G.","Blood Cancer J. 2022 Jan 12;12(1):6. doi: 10.1038/s41408-021-00605-1.","Morsink LM","Blood Cancer J","2022","2022/01/13","PMC8754065","","10.1038/s41408-021-00605-1"
"36690811","Allogeneic BCMA-targeting CAR T cells in relapsed/refractory multiple myeloma: phase 1 UNIVERSAL trial interim results","Mailankody S, Matous JV, Chhabra S, Liedtke M, Sidana S, Oluwole OO, Malik S, Nath R, Anwer F, Cruz JC, Htut M, Karski EE, Lovelace W, Dillon M, Butz E, Ying W, Balakumaran A, Kumar SK.","Nat Med. 2023 Feb;29(2):422-429. doi: 10.1038/s41591-022-02182-7. Epub 2023 Jan 23.","Mailankody S","Nat Med","2023","2023/01/23","","","10.1038/s41591-022-02182-7"
"30617644","Comparable outcome after haploidentical and HLA-matched allogeneic stem cell transplantation for high-risk acute myeloid leukemia following sequential conditioning-a matched pair analysis","Doppelhammer M, Fraccaroli A, Prevalsek D, Bücklein V, Häbe S, Schulz C, Hubmann M, Hausmann A, Claus R, Rank A, Schmid C, Tischer J.","Ann Hematol. 2019 Mar;98(3):753-762. doi: 10.1007/s00277-019-03593-2. Epub 2019 Jan 8.","Doppelhammer M","Ann Hematol","2019","2019/01/09","","","10.1007/s00277-019-03593-2"
"39332808","Biologically Randomized Comparison of Haploidentical Versus Human Leukocyte Antigen-Matched Related Donor Reduced-Intensity Conditioning Hematopoietic Cell Transplantation","Grunwald MR, Sha W, He J, Sanikommu S, Gerber JM, Ai J, Knight TG, Fasan O, Boseman V, Kaizen W, Chojecki A, Ragon BK, Symanowski J, Avalos B, Copelan E, Ghosh N.","Transplant Cell Ther. 2024 Dec;30(12):1211.e1-1211.e11. doi: 10.1016/j.jtct.2024.09.021. Epub 2024 Sep 26.","Grunwald MR","Transplant Cell Ther","2024","2024/09/27","","","10.1016/j.jtct.2024.09.021"
"33830029","Improved Outcomes of Haploidentical Hematopoietic Cell Transplantation with Total Body Irradiation-Based Myeloablative Conditioning in Acute Lymphoblastic Leukemia","Dholaria B, Labopin M, Angelucci E, Tischer J, Arat M, Ciceri F, Gülbas Z, Ozdogu H, Sica S, Diez-Martin JL, Koc Y, Pavlu J, Socié G, Giebel S, Savani BN, Nagler A, Mohty M.","Transplant Cell Ther. 2021 Feb;27(2):171.e1-171.e8. doi: 10.1016/j.jtct.2020.10.008. Epub 2020 Dec 11.","Dholaria B","Transplant Cell Ther","2021","2021/04/08","","","10.1016/j.jtct.2020.10.008"
"28262921","Cardiomyopathy in patients after posttransplant cyclophosphamide-based hematopoietic cell transplantation","Lin CJ, Vader JM, Slade M, DiPersio JF, Westervelt P, Romee R.","Cancer. 2017 May 15;123(10):1800-1809. doi: 10.1002/cncr.30534. Epub 2017 Mar 6.","Lin CJ","Cancer","2017","2017/03/07","","","10.1002/cncr.30534"
"27788762","Selecting the best haploidentical donor","McCurdy SR, Fuchs EJ.","Semin Hematol. 2016 Oct;53(4):246-251. doi: 10.1053/j.seminhematol.2016.08.001. Epub 2016 Aug 15.","McCurdy SR","Semin Hematol","2016","2016/10/30","","","10.1053/j.seminhematol.2016.08.001"
"41394844","Donor age as an independent predictor of inferior outcomes after haploidentical hematopoietic cell transplantation in acute myeloid leukemia. Study conducted on behalf of GETH-TC","Munárriz D, Pérez-López E, Martín Rodríguez C, Luque M, Esquirol A, Calvo CM, Aparicio C, Peña-Muñóz F, Heras Fernando I, Oiartzabal Ormtegi I, Sáez Marín AJ, Fernández-Luis S, Domínguez-García JJ, Villar Fernández S, López-Lorenzo JL, Acosta Fleitas C, González-Rodriguez AP, García L, Torrado T, Filaferro S, Balsalobre P, Pascual Cascon MJ, Rovira M, Queralt Salas M.","Front Immunol. 2025 Nov 28;16:1700463. doi: 10.3389/fimmu.2025.1700463. eCollection 2025.","Munárriz D","Front Immunol","2025","2025/12/15","PMC12698473","","10.3389/fimmu.2025.1700463"
"24185585","Unmanipulated haploidentical BMT following non-myeloablative conditioning and post-transplantation CY for advanced Hodgkin's lymphoma","Raiola A, Dominietto A, Varaldo R, Ghiso A, Galaverna F, Bramanti S, Todisco E, Sarina B, Giordano L, Ibatici A, Santoro A, Clavio M, Bacigalupo A, Castagna L.","Bone Marrow Transplant. 2014 Feb;49(2):190-4. doi: 10.1038/bmt.2013.166. Epub 2013 Nov 4.","Raiola A","Bone Marrow Transplant","2014","2013/11/05","","","10.1038/bmt.2013.166"
"31202434","Immune reconstitution after T-cell replete HLA-haploidentical transplantation","McCurdy SR, Luznik L.","Semin Hematol. 2019 Jul;56(3):221-226. doi: 10.1053/j.seminhematol.2019.03.005. Epub 2019 Mar 26.","McCurdy SR","Semin Hematol","2019","2019/06/17","","","10.1053/j.seminhematol.2019.03.005"
"29374826","Hematopoietic stem cell transplantation for acute myeloid leukemia","Takami A.","Int J Hematol. 2018 May;107(5):513-518. doi: 10.1007/s12185-018-2412-8. Epub 2018 Jan 27.","Takami A","Int J Hematol","2018","2018/01/29","","","10.1007/s12185-018-2412-8"
"33234127","Haploidentical related donor compared to HLA-identical donor transplantation for chemosensitive Hodgkin lymphoma patients","Castagna L, Busca A, Bramanti S, Raiola Anna M, Malagola M, Ciceri F, Arcese W, Vallisa D, Patriarca F, Specchia G, Raimondi R, Devillier R, Furst S, Giordano L, Sarina B, Mariotti J, Olivieri A, Bouabdallah R, Carlo-Stella C, Rambaldi A, Santoro A, Corradini P, Bacigalupo A, Bonifazi F, Blaise D.","BMC Cancer. 2020 Nov 24;20(1):1140. doi: 10.1186/s12885-020-07602-w.","Castagna L","BMC Cancer","2020","2020/11/25","PMC7685618","","10.1186/s12885-020-07602-w"
"33005413","High-dose post-transplant cyclophosphamide impairs γδ T-cell reconstitution after haploidentical haematopoietic stem cell transplantation using low-dose antithymocyte globulin and peripheral blood stem cell graft","Stocker N, Gaugler B, Labopin M, Farge A, Ye Y, Ricard L, Brissot E, Duléry R, Sestili S, Battipaglia G, Médiavilla C, Paviglianiti A, Banet A, Van De Wyngaert Z, Ledraa T, Mohty M, Malard F.","Clin Transl Immunology. 2020 Sep 23;9(9):e1171. doi: 10.1002/cti2.1171. eCollection 2020.","Stocker N","Clin Transl Immunology","2020","2020/10/02","PMC7511259","","10.1002/cti2.1171"
"40090009","HLA-haploidentical stem cell transplantation for chronic granulomatous disease: an EBMT-IEWP retrospective study","Riller Q, Hauri M, Lum SH, Knippenberg J, Sirait T, Laberko A, Halahleh K, Hashem H, Karakukcu M, Sengeloev H, Porta F, Bruno B, Zecca M, Aksoylar S, Barlogis V, Schuetz C, Buechner J, Faraci M, Wehr C, Holter W, Mellgren K, Locatelli F, Martinez AP, Suarez F, Moshous D, Gennery AR, Balashov D, Albert MH, Slatter M, Güngör T, Neven B.","Blood. 2025 May 22;145(21):2518-2527. doi: 10.1182/blood.2024026915.","Riller Q","Blood","2025","2025/03/16","","","10.1182/blood.2024026915"
"41109900","Outcomes of primary graft failure in acute myeloid leukemia patients following unrelated transplantation with post-transplant cyclophosphamide: a study from the ALWP/EBMT","Nagler A, Galimard JE, Kayser S, Kulagin A, Blaise D, Parovichnikova E, Versluis J, Itäla-Remes M, Choi G, Martino Bufarull R, Sica S, Roeven MWH, von dem Borne P, Bazarbachi A, Sanz J, Mohty M, Ciceri F.","Bone Marrow Transplant. 2026 Jan;61(1):51-58. doi: 10.1038/s41409-025-02726-8. Epub 2025 Oct 18.","Nagler A","Bone Marrow Transplant","2026","2025/10/18","PMC12819139","","10.1038/s41409-025-02726-8"
"33082748","Haploidentical Hematopoietic Cell Transplantation Using Posttransplant Cyclophosphamide for Sézary Syndrome","Kanda-Kato M, Yoshioka S, Ishikawa T.","Case Rep Oncol. 2020 Sep 1;13(2):1053-1058. doi: 10.1159/000509347. eCollection 2020 May-Aug.","Kanda-Kato M","Case Rep Oncol","2020","2020/10/21","PMC7548877","","10.1159/000509347"
"31173900","Who Is a Better Donor for Recipients of Allogeneic Hematopoietic Cell Transplantation: A Young HLA-Mismatched Haploidentical Relative or an Older Fully HLA-Matched Sibling or Unrelated Donor?","Karam E, Laporte J, Solomon SR, Morris LE, Zhang X, Holland HK, Bashey A, Solh MM.","Biol Blood Marrow Transplant. 2019 Oct;25(10):2054-2060. doi: 10.1016/j.bbmt.2019.05.031. Epub 2019 Jun 4.","Karam E","Biol Blood Marrow Transplant","2019","2019/06/08","","","10.1016/j.bbmt.2019.05.031"
"34627447","[Allogeneic Hematopoietic Stem Cell Transplantation for Paroxysmal Nocturnal Hemoglobinuria]","Wu JY, Meng FK, Cao Y, Xu JH, Huang LF, Wang N, Zhang DH, Zhang YC, Zhou JF, Xiao Y.","Zhongguo Shi Yan Xue Ye Xue Za Zhi. 2021 Oct;29(5):1601-1605. doi: 10.19746/j.cnki.issn.1009-2137.2021.05.036.","Wu JY","Zhongguo Shi Yan Xue Ye Xue Za Zhi","2021","2021/10/10","","","10.19746/j.cnki.issn.1009-2137.2021.05.036"
"30582393","Hematopoietic stem cell transplant with HLA-mismatched grafts: impact of donor, source, conditioning, and graft versus host disease prophylaxis","Metheny L, de Lima M.","Expert Rev Hematol. 2019 Jan;12(1):47-60. doi: 10.1080/17474086.2019.1562331. Epub 2018 Dec 29.","Metheny L","Expert Rev Hematol","2019","2018/12/25","","","10.1080/17474086.2019.1562331"
"29283908","Have haploidentical transplants replaced umbilical cord transplants for acute leukemias?","Liu JH, Kanakry CG, Luznik L.","Curr Opin Hematol. 2018 Mar;25(2):103-111. doi: 10.1097/MOH.0000000000000412.","Liu JH","Curr Opin Hematol","2018","2017/12/29","","","10.1097/MOH.0000000000000412"
"38979885","Outcomes with low dose anti-thymocyte globulin based graft versus host disease prophylaxis after mismatched unrelated donor allogeneic hematopoietic cell transplantation","Chalchal H, Dhir V, Masurekar A, Atkins H, Bredeson C, Kennah M, Kekre N, Allan D, Vasudevan Nampoothiri R.","Eur J Haematol. 2024 Oct;113(4):543-549. doi: 10.1111/ejh.14274. Epub 2024 Jul 9.","Chalchal H","Eur J Haematol","2024","2024/07/09","","","10.1111/ejh.14274"
"37131080","Successful treatment of DOCK8 deficiency by allogeneic hematopoietic cell transplantation from alternative donors","Kono A, Wakamatsu M, Umezawa Y, Muramatsu H, Fujiwara H, Tomomasa D, Inoue K, Hattori K, Mitsui T, Takada H, Minegishi Y, Takahashi Y, Yamamoto M, Mori T, Kanegane H.","Int J Hematol. 2023 Oct;118(4):519-525. doi: 10.1007/s12185-023-03613-y. Epub 2023 May 3.","Kono A","Int J Hematol","2023","2023/05/02","","","10.1007/s12185-023-03613-y"
